TimeStamp,Volatility,Currency,Event 
1490146800,2,AUD,RBA Assist Gov Debelle Speaks  
1490147100,2,USD,FOMC Member Rosengren Speaks  
1490169600,2,ZAR,Core CPI (MoM) (Feb)
1490169600,2,ZAR,CPI (MoM) (Feb)
1490178900,2,EUR,German 10-Year Bund Auction
1490182200,2,EUR,ECB's Lautenschlaeger Speaks  
1490191200,3,USD,Existing Home Sales (Feb)
1490191200,2,USD,Existing Home Sales (MoM) (Feb)
1490193000,3,USD,Crude Oil Inventories
1490193000,2,USD,Cushing Crude Oil Inventories
1490212800,3,NZD,RBNZ Interest Rate Decision
1490212800,3,NZD,RBNZ Rate Statement  
1490146800,2,AUD,RBA Assist Gov Debelle Speaks  
1490147100,2,USD,FOMC Member Rosengren Speaks  
1490169600,2,ZAR,Core CPI (MoM) (Feb)
1490169600,2,ZAR,CPI (MoM) (Feb)
1490178900,2,EUR,German 10-Year Bund Auction
1490182200,2,EUR,ECB's Lautenschlaeger Speaks  
1490191200,2,USD,Existing Home Sales (MoM) (Feb)
1490191200,3,USD,Existing Home Sales (Feb)
1490193000,3,USD,Crude Oil Inventories
1490193000,2,USD,Cushing Crude Oil Inventories
1490212800,3,NZD,RBNZ Interest Rate Decision
1490212800,3,NZD,RBNZ Rate Statement  
1490245200,2,SGD,CPI (YoY) (Feb)
1490252400,2,EUR,GfK German Consumer Climate (Apr)
1490259600,2,GBP,BoE MPC Member Broadbent Speaks  
1490259600,2,EUR,ECB Economic Bulletin  
1490261400,2,GBP,Core Retail Sales (MoM) (Feb)
1490261400,2,GBP,Core Retail Sales (YoY) (Feb)
1490261400,3,GBP,Retail Sales (MoM) (Feb)
1490261400,2,GBP,Retail Sales (YoY) (Feb)
1490272200,2,USD,Initial Jobless Claims
1490273100,3,USD,Fed Chair Yellen Speaks  
1490274000,2,RUB,Central Bank reserves (USD)
1490277600,3,USD,New Home Sales (Feb)
1490277600,2,USD,New Home Sales (MoM) (Feb)
1490280300,2,EUR,ECB's Lautenschlaeger Speaks  
1490286600,2,USD,FOMC Member Kashkari Speaks  
1490305500,2,NZD,Trade Balance (MoM) (Feb)
1490305500,2,NZD,Trade Balance (YoY) (Feb)
1490310000,2,USD,FOMC Member Kaplan Speaks  
1490341500,2,EUR,French GDP (QoQ)
1490342400,2,EUR,French Manufacturing PMI (Mar)  
1490342400,2,EUR,French Services PMI (Mar)  
1490344200,3,EUR,German Manufacturing PMI (Mar)  
1490344200,2,EUR,German Services PMI (Mar)  
1490346000,2,EUR,Manufacturing PMI (Mar)  
1490346000,2,EUR,Markit Composite PMI (Mar)  
1490346000,2,EUR,Services PMI (Mar)  
1490347800,2,GBP,Gross Mortgage Approvals
1490351400,3,RUB,Interest Rate Decision (Mar)
1490358600,3,USD,Core Durable Goods Orders (MoM) (Feb)
1490358600,2,USD,Durable Goods Orders (MoM) (Feb)
1490358600,2,CAD,Core CPI (YoY) (Feb)
1490358600,3,CAD,Core CPI (MoM) (Feb)
1490358600,2,CAD,CPI (MoM) (Feb)
1490360700,2,USD,FOMC Member Bullard Speaks  
1490363100,2,USD,Manufacturing PMI (Mar)  
1490363100,2,USD,Services PMI (Mar)  
1490364000,2,USD,FOMC Member Dudley Speaks  
1490371200,2,EUR,France Jobseekers Total
1490374800,2,USD,U.S. Baker Hughes Oil Rig Count
1490387400,2,GBP,CFTC GBP speculative net positions
1490387400,2,USD,CFTC Crude Oil speculative net positions
1490387400,2,USD,CFTC Gold speculative net positions
1490387400,2,USD,CFTC S&P 500 speculative net positions
1490387400,2,AUD,CFTC AUD speculative net positions
1490387400,2,JPY,CFTC JPY speculative net positions
1490387400,2,RUB,CFTC RUB speculative positions
1490387400,2,EUR,CFTC EUR speculative net positions
1490596200,2,GBP,Investing.com GBP/USD Index
1490596200,2,USD,Investing.com Gold Index
1490596200,2,USD,Investing.com S&P 500 Index
1490596200,2,CAD,Investing.com USD/CAD Index
1490596200,2,CHF,Investing.com USD/CHF Index
1490596200,2,AUD,Investing.com AUD/USD Index
1490596200,2,JPY,Investing.com USD/JPY Index
1490596200,2,NZD,Investing.com NZD/USD Index
1490596200,2,EUR,Investing.com EUR/USD Index
1490601600,2,EUR,German Business Expectations (Mar)
1490601600,2,EUR,German Current Assessment (Mar)
1490601600,3,EUR,German Ifo Business Climate Index (Mar)
1490606400,2,EUR,ECB's Lautenschlaeger Speaks  
1490616000,2,EUR,ECB's Praet Speaks  
1490634900,2,EUR,ECB's Praet Speaks  
1490652000,2,AUD,RBA Assist Gov Debelle Speaks  
1490653800,2,USD,FOMC Member Kaplan Speaks  
1490684400,2,EUR,ECB's Coeure Speaks  
1490701500,2,EUR,ECB's Coeure Speaks  
1490704200,2,USD,Goods Trade Balance (Feb)
1490706000,2,USD,S&P/CS HPI Composite - 20 n.s.a. (YoY) (Jan)
1490709600,3,USD,CB Consumer Confidence (Mar)
1490710200,3,CAD,BoC Gov Poloz Speaks  
1490713800,3,CAD,BoC Gov Poloz Speaks  
1490719500,2,USD,FOMC Member George Speaks  
1490719800,3,USD,Fed Chair Yellen Speaks  
1490720400,2,USD,FOMC Member Kaplan Speaks  
1490733000,3,USD,FOMC Member Powell Speaks  
1490733300,2,USD,API Weekly Crude Oil Stock
1490745000,2,JPY,Retail Sales (YoY) (Feb)
1490787000,3,GBP,U.K. Prime Minister May Speaks  
1490796000,3,USD,Pending Home Sales (MoM) (Feb)
1490797800,3,USD,Crude Oil Inventories
1490797800,2,USD,Cushing Crude Oil Inventories
1490801400,2,USD,FOMC Member Rosengren Speaks  
1490806200,2,EUR,ECB's Praet Speaks  
1490807700,2,USD,FOMC Member Williams Speaks  
1490787000,3,GBP,U.K. Prime Minister May Speaks  
1490796000,3,USD,Pending Home Sales (MoM) (Feb)
1490797800,3,USD,Crude Oil Inventories
1490797800,2,USD,Cushing Crude Oil Inventories
1490801400,2,USD,FOMC Member Rosengren Speaks  
1490806200,2,EUR,ECB's Praet Speaks  
1490807700,2,USD,FOMC Member Williams Speaks  
1490832000,2,AUD,HIA New Home Sales (MoM) (Feb)
1490857200,2,CHF,KOF Leading Indicators (Mar)
1490857200,2,EUR,Spanish CPI (YoY) (Mar)  
1490857200,2,EUR,Spanish HICP (YoY) (Mar)  
1490865900,2,EUR,Italian 10-Year BTP Auction
1490875200,2,EUR,German CPI (MoM) (Mar)  
1490875200,2,BRL,Retail Sales (YoY) (Jan)
1490875200,2,BRL,Retail Sales (MoM) (Jan)
1490877000,3,USD,GDP (QoQ) (Q4)
1490877000,2,USD,GDP Price Index (QoQ) (Q4)
1490877000,2,USD,Initial Jobless Claims
1490877000,2,CAD,RMPI (MoM) (Feb)
1490878800,2,RUB,Central Bank reserves (USD)
1490880300,2,ZAR,Interest Rate Decision (Feb)
1490881500,2,USD,FOMC Member Mester Speaks  
1490886000,2,USD,FOMC Member Kaplan Speaks  
1490886900,2,USD,FOMC Member Williams Speaks  
1490905800,2,USD,FOMC Member Dudley Speaks  
1490910300,2,NZD,Building Consents (MoM) (Feb)
1490916600,2,JPY,Household Spending (MoM) (Feb)
1490916600,2,JPY,Household Spending (YoY) (Feb)
1490916600,2,JPY,Jobs/applications ratio (Feb)
1490916600,2,JPY,National Core CPI (YoY) (Feb)
1490916600,2,JPY,Tokyo Core CPI (YoY) (Mar)
1490917800,2,JPY,Industrial Production (MoM) (Feb)  
1490918400,2,NZD,ANZ Business Confidence (Mar)
1490920200,2,AUD,Private Sector Credit (MoM) (Feb)
1490922000,3,CNY,Manufacturing PMI (Mar)
1490922000,2,CNY,Non-Manufacturing PMI (Mar)
1490940000,2,GBP,Nationwide HPI (MoM) (Mar)
1490940000,2,GBP,Nationwide HPI (YoY) (Mar)
1490940000,2,EUR,German Retail Sales (MoM) (Feb)
1490942700,2,EUR,French Consumer Spending (MoM) (Feb)
1490942700,2,EUR,French CPI (MoM) (Mar)  
1490942700,2,EUR,French HICP (MoM) (Mar)  
1490947200,3,EUR,German Unemployment Change (Mar)
1490947200,2,EUR,German Unemployment Rate (Mar)
1490949000,2,GBP,Business Investment (QoQ) (Q4)
1490949000,2,GBP,Current Account (Q4)
1490949000,3,GBP,GDP (QoQ) (Q4)
1490949000,3,GBP,GDP (YoY) (Q4)
1490950800,2,EUR,Italian CPI (MoM) (Mar)  
1490950800,2,EUR,Core CPI (YoY) (Mar)  
1490950800,3,EUR,CPI (YoY) (Mar)  
1490950800,2,EUR,ECB's Coeure Speaks  
1490961600,2,BRL,Unemployment Rate
1490963400,2,USD,Core PCE Price Index (MoM) (Feb)
1490963400,2,USD,Core PCE Price Index (YoY) (Feb)
1490963400,2,USD,Personal Spending (MoM) (Feb)
1490963400,3,CAD,GDP (MoM) (Jan)
1490967000,2,USD,FOMC Member Bullard Speaks  
1490967900,2,USD,Chicago PMI (Mar)
1490968800,2,USD,FOMC Member Kashkari Speaks  
1490968800,2,USD,Michigan Consumer Expectations (Mar)
1490968800,2,USD,Michigan Consumer Sentiment (Mar)
1490979600,2,USD,U.S. Baker Hughes Oil Rig Count
1490988600,2,GBP,CFTC GBP speculative net positions
1490988600,2,USD,CFTC Crude Oil speculative net positions
1490988600,2,USD,CFTC Gold speculative net positions
1490988600,2,USD,CFTC S&P 500 speculative net positions
1490988600,2,AUD,CFTC AUD speculative net positions
1490988600,2,JPY,CFTC JPY speculative net positions
1490988600,2,RUB,CFTC RUB speculative positions
1490988600,2,EUR,CFTC EUR speculative net positions
1490994000,2,GBP,BoE MPC Member Haldane Speaks  
1491011100,3,CNY,Caixin Manufacturing PMI (Mar)
1491175800,2,AUD,AIG Manufacturing Index (Mar)
1491177000,2,JPY,Tankan All Big Industry CAPEX (Q1)
1491177000,2,JPY,Tankan Big Manufacturing Outlook Index (Q1)
1491177000,3,JPY,Tankan Large Manufacturers Index (Q1)
1491177000,3,JPY,Tankan Large Non-Manufacturers Index (Q1)
1491183000,2,AUD,Building Approvals (MoM) (Feb)
1491183000,3,AUD,Retail Sales (MoM) (Feb)
1491197400,2,GBP,Investing.com GBP/USD Index
1491197400,2,USD,Investing.com Gold Index
1491197400,2,USD,Investing.com S&P 500 Index
1491197400,2,CAD,Investing.com USD/CAD Index
1491197400,2,CHF,Investing.com USD/CHF Index
1491197400,2,AUD,Investing.com AUD/USD Index
1491197400,2,JPY,Investing.com USD/JPY Index
1491197400,2,NZD,Investing.com NZD/USD Index
1491197400,2,EUR,Investing.com EUR/USD Index
1491199200,2,RUB,Markit Manufacturing PMI (Mar)
1491201000,2,EUR,ECB's Coeure Speaks  
1491203700,2,CHF,Retail Sales (YoY) (Feb)
1491203700,2,EUR,Spanish Manufacturing PMI (Mar)
1491204600,2,CHF,SVME PMI (Mar)
1491205500,2,EUR,Italian Manufacturing PMI (Mar)
1491205800,2,EUR,French Manufacturing PMI (Mar)
1491206100,3,EUR,German Manufacturing PMI (Mar)
1491206400,2,EUR,Manufacturing PMI (Mar)
1491208200,3,GBP,Manufacturing PMI (Mar)
1491210000,2,EUR,Unemployment Rate (Feb)
1491227100,2,USD,Manufacturing PMI (Mar)
1491228000,2,USD,ISM Manufacturing Employment (Mar)
1491228000,3,USD,ISM Manufacturing PMI (Mar)
1491229800,2,USD,FOMC Member Dudley Speaks  
1491229800,2,CAD,BoC Business Outlook Survey
1491246000,2,USD,FOMC Member Harker Speaks  
1491253200,2,USD,FOMC Member Lacker Speaks  
1491256800,2,NZD,NZIER Business Confidence (Q1)
1491260400,2,KRW,CPI (YoY) (Mar)
1491269400,2,AUD,Trade Balance (Feb)
1491277500,2,JPY,10-Year JGB Auction
1491280200,3,AUD,RBA Interest Rate Decision (Apr)
1491280200,3,AUD,RBA Rate Statement  
1491289200,2,EUR,Spanish Unemployment Change
1491292800,2,BRL,IPC-Fipe Inflation Index (MoM) (Mar)
1491294600,3,GBP,Construction PMI (Mar)
1491296400,2,EUR,Retail Sales (MoM) (Feb)
1491297300,2,AUD,RBA Governor Lowe Speaks  
1491307200,2,BRL,Industrial Production (YoY) (Feb)
1491309000,2,USD,Trade Balance (Feb)
1491309000,2,CAD,Trade Balance (Feb)
1491312600,3,EUR,ECB President Draghi Speaks  
1491314400,2,USD,Factory Orders (MoM) (Feb)
1491314400,2,EUR,ECB's Liikanen Speaks  
1491314700,2,NZD,GlobalDairyTrade Price Index
1491337800,2,USD,FOMC Member Tarullo Speaks  
1491338100,2,USD,API Weekly Crude Oil Stock
1491372000,2,RUB,Markit Services PMI (Mar)
1491376500,2,EUR,Spanish Services PMI (Mar)
1491378300,2,EUR,Italian Services PMI (Mar)
1491378600,2,EUR,French Services PMI (Mar)
1491378900,2,EUR,German Services PMI (Mar)
1491379200,2,EUR,Markit Composite PMI (Mar)
1491379200,2,EUR,Services PMI (Mar)
1491381000,3,GBP,Services PMI (Mar)
1491394500,3,USD,ADP Nonfarm Employment Change (Mar)
1491397200,2,RUB,CPI (YoY) (Mar)
1491397200,2,RUB,CPI (MoM) (Mar)
1491399900,2,USD,Markit Composite PMI (Mar)
1491399900,2,USD,Services PMI (Mar)
1491400800,2,USD,ISM Non-Manufacturing Employment (Mar)
1491400800,3,USD,ISM Non-Manufacturing PMI (Mar)
1491402600,3,USD,Crude Oil Inventories
1491402600,2,USD,Cushing Crude Oil Inventories
1491415200,3,USD,FOMC Meeting Minutes  
1491432000,2,AUD,RBA Assist Gov Debelle Speaks  
1491372000,2,RUB,Markit Services PMI (Mar)
1491376500,2,EUR,Spanish Services PMI (Mar)
1491378300,2,EUR,Italian Services PMI (Mar)
1491378600,2,EUR,French Services PMI (Mar)
1491378900,2,EUR,German Services PMI (Mar)
1491379200,2,EUR,Markit Composite PMI (Mar)
1491379200,2,EUR,Services PMI (Mar)
1491381000,3,GBP,Services PMI (Mar)
1491394500,3,USD,ADP Nonfarm Employment Change (Mar)
1491397200,2,RUB,CPI (MoM) (Mar)
1491397200,2,RUB,CPI (YoY) (Mar)
1491399900,2,USD,Markit Composite PMI (Mar)
1491399900,2,USD,Services PMI (Mar)
1491400800,2,USD,ISM Non-Manufacturing Employment (Mar)
1491400800,3,USD,ISM Non-Manufacturing PMI (Mar)
1491402600,3,USD,Crude Oil Inventories
1491402600,2,USD,Cushing Crude Oil Inventories
1491415200,3,USD,FOMC Meeting Minutes  
1491432000,2,AUD,RBA Assist Gov Debelle Speaks  
1491443100,2,CNY,Caixin Services PMI (Mar)
1491458400,2,EUR,German Factory Orders (MoM) (Feb)
1491462000,3,EUR,ECB President Draghi Speaks  
1491462900,2,CHF,CPI (MoM) (Mar)
1491463800,2,EUR,ECB's Praet Speaks  
1491468600,2,EUR,Spanish 10-Year Obligacion Auction
1491469200,3,INR,Interest Rate Decision
1491471600,2,EUR,German Buba President Weidmann Speaks  
1491478200,3,EUR,ECB Publishes Account of Monetary Policy Meeting  
1491479100,2,EUR,ECB's Constancio Speaks  
1491481800,2,USD,Initial Jobless Claims
1491481800,2,CAD,Building Permits (MoM) (Feb)
1491483600,2,RUB,Central Bank reserves (USD)
1491485400,2,USD,FOMC Member Williams Speaks  
1491496800,2,EUR,ECB's Praet Speaks  
1491498900,2,EUR,ECB's Constancio Speaks  
1491543900,2,CHF,Unemployment Rate n.s.a. (Mar)
1491543900,2,CHF,Unemployment Rate s.a. (Mar)
1491544800,2,EUR,German Industrial Production (MoM) (Feb)
1491544800,2,EUR,German Trade Balance (Feb)
1491550200,2,GBP,Halifax House Price Index (MoM) (Mar)
1491550200,2,GBP,Halifax House Price Index (YoY) (Mar)
1491553800,2,GBP,Industrial Production (MoM) (Feb)
1491553800,3,GBP,Manufacturing Production (MoM) (Feb)
1491553800,2,GBP,Trade Balance (Feb)
1491553800,2,GBP,Trade Balance Non-EU (Feb)
1491555600,3,GBP,BoE Gov Carney Speaks  
1491559200,2,EUR,Eurogroup Meetings
1491566400,2,GBP,NIESR GDP Estimate
1491566400,2,BRL,CPI (YoY) (Mar)
1491566400,2,BRL,CPI (MoM) (Mar)
1491568200,2,USD,Average Hourly Earnings (MoM) (Mar)
1491568200,3,USD,Nonfarm Payrolls (Mar)
1491568200,2,USD,Participation Rate (Mar)
1491568200,2,USD,Private Nonfarm Payrolls (Mar)
1491568200,3,USD,Unemployment Rate (Mar)
1491568200,3,CAD,Employment Change (Mar)
1491568200,2,CAD,Unemployment Rate (Mar)
1491573600,3,CAD,BoC Gov Poloz Speaks  
1491573600,3,CAD,Ivey PMI (Mar)
1491581700,2,USD,FOMC Member Dudley Speaks  
1491584400,2,USD,U.S. Baker Hughes Oil Rig Count
1491593400,2,GBP,CFTC GBP speculative net positions
1491593400,2,USD,CFTC Crude Oil speculative net positions
1491593400,2,USD,CFTC Gold speculative net positions
1491593400,2,USD,CFTC S&P 500 speculative net positions
1491593400,2,AUD,CFTC AUD speculative net positions
1491593400,2,JPY,CFTC JPY speculative net positions
1491593400,2,RUB,CFTC RUB speculative positions
1491593400,2,EUR,CFTC EUR speculative net positions
1491781800,2,JPY,Adjusted Current Account
1491781800,2,JPY,Current Account n.s.a. (Feb)
1491782400,2,JPY,BoJ Governor Kuroda Speaks  
1491787800,2,AUD,Home Loans (MoM) (Feb)
1491793500,2,USD,FOMC Member Bullard Speaks  
1491802200,2,GBP,Investing.com GBP/USD Index
1491802200,2,USD,Investing.com Gold Index
1491802200,2,USD,Investing.com S&P 500 Index
1491802200,2,CAD,Investing.com USD/CAD Index
1491802200,2,CHF,Investing.com USD/CHF Index
1491802200,2,AUD,Investing.com AUD/USD Index
1491802200,2,JPY,Investing.com USD/JPY Index
1491802200,2,NZD,Investing.com NZD/USD Index
1491802200,2,EUR,Investing.com EUR/USD Index
1491826500,2,CAD,Housing Starts (Mar)
1491829200,2,EUR,ECB's Constancio Speaks  
1491855000,3,USD,Fed Chair Yellen Speaks  
1491864300,2,NZD,Electronic Card Retail Sales (MoM) (Mar)
1491865260,2,GBP,BRC Retail Sales Monitor (YoY) (Mar)
1491874200,2,AUD,NAB Business Confidence (Mar)
1491899400,2,GBP,CPI (MoM) (Mar)
1491899400,3,GBP,CPI (YoY) (Mar)
1491899400,2,GBP,PPI Input (MoM) (Mar)
1491901200,2,EUR,German ZEW Current Conditions (Apr)
1491901200,3,EUR,German ZEW Economic Sentiment (Apr)
1491901200,2,EUR,Industrial Production (MoM) (Feb)
1491901200,2,EUR,ZEW Economic Sentiment
1491919200,3,USD,JOLTs Job Openings (Feb)
1491930000,2,USD,10-Year Note Auction
1491932700,2,USD,FOMC Member Kashkari Speaks  
1491942900,2,USD,API Weekly Crude Oil Stock
1491957000,2,AUD,Westpac Consumer Sentiment (Apr)
1491960600,2,CNY,CPI (MoM) (Mar)
1491960600,2,CNY,CPI (YoY) (Mar)
1491960600,2,CNY,PPI (YoY) (Mar)
1491980400,2,EUR,Spanish CPI (YoY) (Mar)
1491980400,2,EUR,Spanish HICP (YoY) (Mar)
1491985800,3,GBP,Average Earnings Index +Bonus (Feb)
1491985800,3,GBP,BoE Gov Carney Speaks  
1491985800,3,GBP,Claimant Count Change (Mar)
1491985800,2,GBP,Unemployment Rate (Feb)
1491989700,2,EUR,German 10-Year Bund Auction
1491994800,2,USD,OPEC Monthly Report  
1491998400,2,INR,CPI (YoY) (Mar)
1491998400,2,BRL,Retail Sales (YoY) (Feb)
1491998400,2,BRL,Retail Sales (MoM) (Feb)
1492000200,2,USD,Export Price Index (MoM) (Mar)
1492000200,2,USD,Import Price Index (MoM) (Mar)
1492005600,2,USD,FOMC Member Kaplan Speaks  
1492005600,3,CAD,BoC Monetary Policy Report  
1492005600,3,CAD,BoC Interest Rate Decision
1492007400,3,USD,Crude Oil Inventories
1492007400,2,USD,Cushing Crude Oil Inventories
1492010100,3,CAD,BoC Gov Poloz Speaks  
1492020000,2,USD,Federal Budget Balance (Mar)
1492030800,2,BRL,Interest Rate Decision
1492032600,2,NZD,Business NZ PMI (Mar)
1492038060,2,GBP,RICS House Price Balance (Mar)
1491957000,2,AUD,Westpac Consumer Sentiment (Apr)
1491960600,2,CNY,CPI (YoY) (Mar)
1491960600,2,CNY,CPI (MoM) (Mar)
1491960600,2,CNY,PPI (YoY) (Mar)
1491980400,2,EUR,Spanish CPI (YoY) (Mar)
1491980400,2,EUR,Spanish HICP (YoY) (Mar)
1491985800,3,GBP,Average Earnings Index +Bonus (Feb)
1491985800,3,GBP,BoE Gov Carney Speaks  
1491985800,3,GBP,Claimant Count Change (Mar)
1491985800,2,GBP,Unemployment Rate (Feb)
1491989700,2,EUR,German 10-Year Bund Auction
1491994800,2,USD,OPEC Monthly Report  
1491998400,2,INR,CPI (YoY) (Mar)
1491998400,2,BRL,Retail Sales (MoM) (Feb)
1491998400,2,BRL,Retail Sales (YoY) (Feb)
1492000200,2,USD,Export Price Index (MoM) (Mar)
1492000200,2,USD,Import Price Index (MoM) (Mar)
1492005600,2,USD,FOMC Member Kaplan Speaks  
1492005600,3,CAD,BoC Monetary Policy Report  
1492005600,3,CAD,BoC Interest Rate Decision
1492007400,3,USD,Crude Oil Inventories
1492007400,2,USD,Cushing Crude Oil Inventories
1492010100,3,CAD,BoC Gov Poloz Speaks  
1492020000,2,USD,Federal Budget Balance (Mar)
1492030800,2,BRL,Interest Rate Decision
1492032600,2,NZD,Business NZ PMI (Mar)
1492038060,2,GBP,RICS House Price Balance (Mar)
1492047000,3,AUD,Employment Change (Mar)
1492047000,2,AUD,Full Employment Change (Mar)
1492047000,2,AUD,RBA Financial Stability Review
1492047000,2,AUD,Unemployment Rate (Mar)
1492048800,2,CNY,Exports (YoY) (Mar)
1492048800,2,CNY,Imports (YoY) (Mar)
1492048800,2,CNY,Trade Balance (USD) (Mar)
1492063200,2,EUR,German CPI (MoM) (Mar)
1492065900,2,EUR,French CPI (MoM) (Mar)
1492065900,2,EUR,French HICP (MoM) (Mar)
1492067700,2,CHF,PPI (MoM) (Mar)
1492070400,2,EUR,Italian CPI (MoM) (Mar)
1492074000,2,USD,IEA Monthly Report  
1492086600,2,USD,Core PPI (MoM) (Mar)
1492086600,2,USD,Initial Jobless Claims
1492086600,3,USD,PPI (MoM) (Mar)
1492086600,2,CAD,Manufacturing Sales (MoM) (Feb)
1492086600,2,CAD,New Housing Price Index (MoM) (Feb)
1492088400,2,RUB,Central Bank reserves (USD)
1492092000,2,USD,Michigan Consumer Expectations (Apr)  
1492092000,2,USD,Michigan Consumer Sentiment (Apr)  
1492102800,2,USD,U.S. Baker Hughes Oil Rig Count
1492128060,2,CNY,New Loans
1492144200,2,JPY,Industrial Production (MoM) (Feb)
1492173000,2,USD,Core CPI (YoY) (Mar)
1492173000,3,USD,Core CPI (MoM) (Mar)
1492173000,3,USD,Core Retail Sales (MoM) (Mar)
1492173000,2,USD,CPI (MoM) (Mar)
1492173000,3,USD,Retail Sales (MoM) (Mar)
1492178400,2,USD,Business Inventories (MoM) (Feb)
1492198200,2,GBP,CFTC GBP speculative net positions
1492198200,2,USD,CFTC Crude Oil speculative net positions
1492198200,2,USD,CFTC Gold speculative net positions
1492198200,2,USD,CFTC S&P 500 speculative net positions
1492198200,2,AUD,CFTC AUD speculative net positions
1492198200,2,JPY,CFTC JPY speculative net positions
1492198200,2,RUB,CFTC RUB speculative positions
1492198200,2,EUR,CFTC EUR speculative net positions
1492394400,2,CNY,Fixed Asset Investment (YoY) (Mar)
1492394400,2,CNY,GDP (QoQ) (Q1)
1492394400,3,CNY,GDP (YoY) (Q1)
1492394400,3,CNY,Industrial Production (YoY) (Mar)
1492409700,2,JPY,BoJ Governor Kuroda Speaks  
1492410600,2,INR,WPI Inflation (YoY) (Mar)
1492432200,2,USD,NY Empire State Manufacturing Index (Apr)
1492459200,2,USD,TIC Net Long-Term Transactions (Feb)
1492475400,3,AUD,RBA Meeting Minutes  
1492510500,3,GBP,U.K. Prime Minister May Speaks  
1492518600,3,USD,Building Permits (Mar)
1492518600,2,USD,Building Permits (MoM) (Mar)
1492518600,2,USD,Housing Starts (MoM) (Mar)
1492518600,2,USD,Housing Starts (Mar)
1492518600,2,CAD,Foreign Securities Purchases (Feb)
1492520400,2,USD,FOMC Member George Speaks  
1492520400,2,RUB,Retail Sales (YoY)
1492520400,2,RUB,Unemployment Rate
1492521300,2,USD,Industrial Production (MoM) (Mar)
1492525200,2,NZD,GlobalDairyTrade Price Index
1492547700,2,USD,API Weekly Crude Oil Stock
1492588800,2,ZAR,Core CPI (MoM) (Mar)
1492588800,2,ZAR,CPI (MoM) (Mar)
1492592400,2,EUR,Core CPI (YoY) (Mar)
1492592400,3,EUR,CPI (YoY) (Mar)
1492592400,2,EUR,CPI (MoM) (Mar)
1492592400,2,EUR,Trade Balance (Feb)
1492603200,2,EUR,ECB's Coeure Speaks  
1492612200,3,USD,Crude Oil Inventories
1492612200,2,USD,Cushing Crude Oil Inventories
1492612200,2,EUR,ECB's Praet Speaks  
1492617600,2,USD,FOMC Member Rosengren Speaks  
1492624800,2,USD,Beige Book
1492641900,3,NZD,CPI (QoQ) (Q1)
1492641900,2,NZD,CPI (YoY) (Q1)
1492645800,2,JPY,Adjusted Trade Balance
1492645800,2,JPY,Exports (YoY) (Mar)
1492645800,2,JPY,Trade Balance (Mar)
1492588800,2,ZAR,Core CPI (MoM) (Mar)
1492588800,2,ZAR,CPI (MoM) (Mar)
1492592400,2,EUR,Core CPI (YoY) (Mar)
1492592400,3,EUR,CPI (YoY) (Mar)
1492592400,2,EUR,CPI (MoM) (Mar)
1492592400,2,EUR,Trade Balance (Feb)
1492603200,2,EUR,ECB's Coeure Speaks  
1492612200,3,USD,Crude Oil Inventories
1492612200,2,USD,Cushing Crude Oil Inventories
1492612200,2,EUR,ECB's Praet Speaks  
1492617600,2,USD,FOMC Member Rosengren Speaks  
1492624800,2,USD,Beige Book
1492641900,3,NZD,CPI (QoQ) (Q1)
1492641900,2,NZD,CPI (YoY) (Q1)
1492645800,2,JPY,Adjusted Trade Balance
1492645800,2,JPY,Exports (YoY) (Mar)
1492645800,2,JPY,Trade Balance (Mar)
1492651800,2,AUD,NAB Quarterly Business Confidence
1492668000,2,EUR,German PPI (MoM) (Mar)
1492678200,2,EUR,Spanish 10-Year Obligacion Auction
1492691400,2,USD,Initial Jobless Claims
1492691400,3,USD,Philadelphia Fed Manufacturing Index (Apr)
1492691400,2,USD,Philly Fed Employment (Apr)
1492693200,2,RUB,Central Bank reserves (USD)
1492702200,3,GBP,BoE Gov Carney Speaks  
1492705800,3,GBP,BoE Gov Carney Speaks  
1492708500,2,USD,Treasury Secretary Mnuchin Speaks  
1492711200,2,BRL,CAGED Net Payroll Jobs (Mar)
1492749000,2,JPY,Tertiary Industry Activity Index (MoM)
1492758000,2,EUR,French Manufacturing PMI (Apr)  
1492758000,2,EUR,French Services PMI (Apr)  
1492759800,3,EUR,German Manufacturing PMI (Apr)  
1492759800,2,EUR,German Services PMI (Apr)  
1492761600,2,EUR,Manufacturing PMI (Apr)  
1492761600,2,EUR,Markit Composite PMI (Apr)  
1492761600,2,EUR,Services PMI (Apr)  
1492763400,2,GBP,Core Retail Sales (YoY) (Mar)
1492763400,2,GBP,Core Retail Sales (MoM) (Mar)
1492763400,2,GBP,Retail Sales (YoY) (Mar)
1492763400,3,GBP,Retail Sales (MoM) (Mar)
1492777800,2,CAD,Core CPI (YoY) (Mar)
1492777800,3,CAD,Core CPI (MoM) (Mar)
1492777800,2,CAD,CPI (MoM) (Mar)
1492782300,2,USD,Manufacturing PMI (Apr)  
1492782300,2,USD,Services PMI (Apr)  
1492783200,2,USD,Existing Home Sales (MoM) (Mar)
1492783200,3,USD,Existing Home Sales (Mar)
1492794000,2,USD,U.S. Baker Hughes Oil Rig Count
1492803000,2,GBP,CFTC GBP speculative net positions
1492803000,2,USD,CFTC Crude Oil speculative net positions
1492803000,2,USD,CFTC Gold speculative net positions
1492803000,2,USD,CFTC S&P 500 speculative net positions
1492803000,2,AUD,CFTC AUD speculative net positions
