year,period,value,footnote_code,footnote_text,supersector_name,industry_name,seasonal_text,data_type_text,series_id,seasonal,begin_year,begin_period,end_year,end_period,serialid
1989,April,459.65,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1268
1989,March,455.63,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1269
1989,February,458.89,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1270
1988,December,452.78,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1271
1988,November,449.09,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1272
1988,October,448.43,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1273
1988,September,446.11,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1274
1988,August,442.23,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1275
1988,July,445.43,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1276
1988,June,443.05,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1277
1988,May,442.31,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1278
1988,April,442.44,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1279
1988,March,430.12,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1280
1988,February,439.33,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1281
1987,December,460.42,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1282
1987,November,461.66,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1283
1987,October,459.34,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1284
1987,September,455.46,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1285
1987,August,460.58,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1286
1987,July,457.05,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1287
1987,June,453.15,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1288
1987,May,455.89,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1289
1987,April,451.58,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1290
1987,March,453.18,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1291
1987,February,455.13,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1292
1986,December,444.65,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1293
1986,November,447.37,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1294
1986,October,438.91,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1295
1986,September,438.92,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1296
1986,August,441.60,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1297
1986,July,438.54,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1298
1986,June,441.21,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1299
1986,May,438.90,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1300
1986,April,439.29,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1301
1986,March,442.71,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1302
1986,February,443.85,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1303
1985,December,443.46,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1304
1985,November,438.11,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1305
1985,October,438.83,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1306
1985,September,439.60,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1307
1985,August,436.92,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1308
1985,July,435.41,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1309
1985,June,440.31,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1310
1985,May,438.36,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1311
1985,April,437.24,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1312
1985,March,437.97,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1313
1985,February,437.97,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1314
1984,December,437.97,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1315
1984,November,434.90,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1316
1984,October,432.32,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1317
1984,September,441.67,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1318
1984,August,434.90,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1319
1984,July,440.95,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1320
1984,June,437.53,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1321
1984,May,434.46,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1322
1984,April,438.26,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1323
1984,March,430.39,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1324
1984,February,431.40,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1325
1983,December,431.73,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1326
1983,November,429.52,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1327
1983,October,431.40,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1328
1983,September,428.74,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1329
1983,August,427.96,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1330
1983,July,424.70,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1331
1983,June,420.92,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1332
1983,May,422.78,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1333
1983,April,420.48,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1334
1983,March,418.67,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1335
1983,February,418.29,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1336
1982,December,414.85,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1337
1982,November,414.41,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1338
1982,October,410.34,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1339
1982,September,412.42,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1340
1982,August,414.56,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1341
1982,July,410.80,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1342
1982,June,410.03,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1343
1982,May,409.93,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1344
1982,April,406.18,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1345
1982,March,407.51,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1346
1982,February,410.94,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1347
1981,December,402.21,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1348
1981,November,402.74,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1349
1981,October,398.61,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1350
1981,September,399.64,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1351
1981,August,398.48,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1352
1981,July,400.47,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1353
1981,June,401.25,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1354
1981,May,396.63,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1355
1981,April,395.92,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1356
1981,March,391.61,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1357
1981,February,392.42,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1358
1980,December,388.68,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1359
1980,November,383.77,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1360
1980,October,383.94,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1361
1980,September,379.42,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1362
1980,August,373.62,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1363
1980,July,372.01,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1364
1980,June,367.54,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1365
1980,May,366.13,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1366
1980,April,368.14,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1367
1980,March,362.99,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1368
1980,February,359.07,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1369
1979,December,359.45,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1370
1979,November,361.10,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1371
1979,October,357.01,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1372
1979,September,353.23,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1373
1979,August,353.12,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1374
1979,July,352.72,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1375
1979,June,344.99,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1376
1979,May,341.09,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1377
1979,April,329.94,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1378
1979,March,342.40,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1379
1979,February,340.80,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1380
1978,December,334.72,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1381
1978,November,330.30,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1382
1978,October,331.57,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000030,S,1972,M01,2015,October,1383
